scorer,,,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03347.png,272.9365194008624,173.85921596515402,250.335514911774,146.7380105782479,,,242.8018467487445,213.03429041290724,150.89109515978498,42.77338992844148,199.1065714031736,103.04273523267716,165.9584314858439,167.83228143473048,30.352404551313494,151.25821147606575,144.86416062936144,98.52253433485951,110.20928707942583,240.15549579981337,423.6098826614517,332.0662473887728
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03513.png,265.6837158203125,234.01210021972656,251.28794860839844,208.00631713867188,268.77865106309355,172.8137246937864,235.0467071533203,258.6453857421875,245.37374285405255,144.68463747295914,213.29840087890625,107.4849853515625,177.69412231445312,193.01243591308597,45.194271033177984,151.40731759362143,153.71029663085938,106.56717681884766,121.99933624267578,268.920654296875,435.95079851334856,330.64781422434885
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03514.png,265.53912353515625,240.6608428955078,251.965576171875,215.9875946044922,267.9873352050781,178.5482177734375,233.76446533203125,261.1255187988281,253.4003261207954,153.20257761817675,213.2938232421875,107.41233825683594,177.947509765625,195.27590942382807,34.66225465505045,144.81509150757086,154.1767120361328,106.25691986083984,121.85935974121094,269.204833984375,429.1822509765625,334.6104736328125
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03728.png,261.0986022949219,169.38868713378906,,,201.34089302067437,200.04387802150663,,,,,,,186.84593200683597,105.85993194580078,202.60443115234372,164.26023864746094,79.86346435546875,125.7318115234375,115.8007354736328,33.54521179199219,19.337142944335938,281.4603881835937
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03746.png,398.78900146484375,166.27281188964844,424.5496215820313,96.21871185302734,,,357.5982971191406,172.01242065429688,355.014919299148,77.25102340397802,540.8166075556048,134.69175439813648,257.8470764160156,117.57953643798828,117.28722069315268,180.34961111390112,,,111.89743041992188,101.50592041015624,190.5733184814453,349.0296325683594
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03750.png,452.5861511230469,164.6049041748047,479.7826232910156,109.9573974609375,,,416.229248046875,183.140869140625,417.813232421875,46.90814971923828,377.4447326660156,107.56015014648438,295.844482421875,123.12989044189452,98.88546752929688,111.89378258685748,219.52223222534892,35.7652713915968,143.72369384765625,130.2351531982422,26.708755493164062,409.7223815917969
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05012.png,348.7203674316406,419.1101989746094,314.7286071777344,427.2166137695313,,,,,383.8236999511719,346.33905029296875,295.3475036621094,357.8263244628906,270.71124267578125,278.4194030761719,190.5762939453125,194.9296112060547,211.17367553710935,321.6158752441406,156.88766479492188,272.5975341796875,1057.7781982421875,384.3601684570313
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05013.png,347.8582763671875,419.3055114746094,315.00341796875,427.5588073730469,,,,,382.4885864257813,344.9288330078125,295.6639404296875,358.6241149902344,267.9057312011719,282.21832275390625,190.44422912597656,194.6318359375,201.50038146972656,328.0784912109375,150.43597412109375,271.7694091796875,320.3830428251796,318.04340192133805
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05287.png,337.2632751464844,178.82957458496094,,,267.2337921769313,200.58504212375988,342.193805310282,156.8563914892726,,,,,271.2204284667969,108.73072814941406,243.0068327785675,166.8886750751534,,,175.2394256591797,87.96638488769531,218.3571815661577,342.4859195308089
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05515.png,,,75.55441352949038,106.056202497889,159.93149695542036,197.96695408684832,,,71.03421263167263,176.87268323036585,45.41974087737242,90.98886617182984,144.86416062936144,101.53600160007112,217.18737499444435,145.2312769456421,54.4601426730078,65.37439441752986,123.76988977287895,29.212787234988355,22.81873638828404,267.2767011867195
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img06525.png,,,,,174.99883328147928,202.4871549846661,,,96.64868438597284,208.5140895150896,,,167.46516511844982,124.13700608915951,223.21430952486787,133.177407884795,48.43320814258425,119.61680519134188,117.74295524245532,30.71952086759416,19.805269123072208,286.86423841059604
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img06848.png,164.451697853238,464.6588070580914,132.81029156851423,455.6184052624561,232.25471132050325,442.057802569003,,,221.707575892262,422.4702653451265,167.46516511844982,414.936597182097,191.5729032401441,365.2143873061025,159.93149695542036,211.52755678030144,244.30858038135045,304.9450420018668,120.75642250766714,335.07971465398464,355.80686919418656,282.3440375127784
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img07062.png,269.71221923828125,150.80235290527344,260.0971374511719,83.6504135131836,,,255.52081298828125,182.64663696289065,157.56069946289062,59.29663848876953,198.97727966308597,118.97183227539062,153.72787475585938,161.16844177246094,38.797193760794016,111.2866653963996,117.2769775390625,118.74007415771484,74.87846374511719,264.7847900390625,332.22774400664696,453.8834088538738
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img07063.png,268.9532165527344,150.91090393066406,258.907470703125,85.48812103271484,,,256.4367370605469,185.42225646972656,155.1822052001953,59.01177597045898,199.5151824951172,119.92283630371094,153.87832641601562,160.4300537109375,33.62528991699219,130.14125061035156,117.49478912353516,118.03532409667967,73.23522186279297,265.20123291015625,327.6439819335937,456.5135803222656
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img07218.png,279.6509094238281,261.97625732421875,272.9459533691406,250.6180877685547,,,226.6792755126953,274.61297607421875,239.33728478006685,160.1374969482422,187.76373291015625,160.24081420898438,140.49769592285156,204.8139495849609,25.49763407656985,128.1858687297181,146.14181518554688,240.887939453125,53.27148818969727,275.0584411621094,318.4316101074219,455.6104736328125
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img07520.png,,,184.0392350771148,60.854193519712,,,,,49.93994177519016,170.8457486999423,196.09310413796183,60.854193519712,190.0661696075382,145.2312769456421,233.7614449531092,190.4332859238189,224.7210431574738,90.98886617182984,327.1789301746745,178.37941686297177,443.19741988532826,80.44173074358878
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img08382.png,340.0574035644531,201.3580780029297,254.3153049013881,67.38784652012464,,,,,,,,,245.65013122558597,166.28762817382812,229.5303649902344,244.347900390625,197.96994018554688,68.36662292480469,296.4707336425781,117.31510162353516,55.62663650512695,123.63298034667967
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img08923.png,105.68908618160822,407.4029290190675,46.926474509978334,398.36252722343215,174.99883328147928,381.7884572647673,,,168.97189875105573,335.07971465398464,66.514011733855,336.5864482865905,120.75642250766714,271.7969020845371,63.43585249615131,272.0892883701479,26.73052468766508,134.5344213450395,42.4062736121607,229.60836037157208,58.98034357082554,529.4483532601448
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img09116.png,402.8716430664063,163.58311462402344,436.9891052246094,94.59256744384766,,,366.4810180664063,180.48129272460935,370.5642600428778,64.02351598933478,339.1122190600098,47.66443813560397,227.284912109375,114.36839294433594,162.60133460064253,32.18818566302946,152.694806503765,29.498787793531392,94.31427764892578,164.49090576171875,50.83573913574219,468.2171325683594
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img10011.png,214.91680908203125,447.894287109375,190.0450592041016,444.5503234863281,277.0923984739461,393.1975981235628,,,297.2237854003906,385.62890625,162.66201728979945,390.5057471222361,214.0887451171875,335.68878173828125,165.13771057128906,187.1060333251953,170.4179890845736,342.3053922997861,138.81152674887602,320.33145035108345,362.7479553222656,238.79522705078125
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img10552.png,226.6473388671875,159.8103485107422,,,,,218.87364196777344,143.33712768554688,,,61.89114091414854,326.6898928535852,116.5672378540039,136.12242126464844,170.182726937894,250.8123443665184,,,89.31270936355855,202.05605324249225,374.15631103515625,210.81588745117188
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img10823.png,201.4384765625,382.817138671875,168.495361328125,388.36724853515625,224.0128173828125,320.78973388671875,142.8573206877537,375.07978232301406,166.5056610107422,173.57852172851562,151.920166015625,292.9520263671875,122.2020263671875,256.3252868652344,22.42538833618164,125.59230041503906,128.9184112548828,283.84674072265625,32.06937026977539,261.48651123046875,136.16690063476562,545.4203491210938
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img11029.png,449.7878112792969,161.72508239746094,472.01275634765625,99.48675537109376,,,412.22845458984375,184.0415802001953,409.5849914550781,41.20642437623951,372.3982543945313,96.74225616455078,283.07550048828125,120.80020904541016,164.65106659091532,142.04261595009962,228.14393615722656,38.592193603515625,135.1640625,126.57379150390624,22.019515022065093,399.1026797890372
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img11030.png,460.18206787109375,160.33851623535156,476.5493774414063,105.8241195678711,,,422.7984008789063,182.1507110595703,416.3330993652344,47.046669006347656,378.7334289550781,93.35477964829624,293.3565979003906,119.93415832519533,147.25053903075695,92.00744490018724,234.8679958157028,30.41471941034933,145.30030822753906,130.2970733642578,26.60925674438477,400.91162109375
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img11648.png,296.105224609375,381.3702697753906,254.66602811606083,350.67693016580904,307.2621459960937,314.9539489746094,238.576171875,384.7474670410156,279.9525451660155,281.69554209190983,274.4685959919616,299.921847003964,211.8055419921875,311.0980224609375,154.120849609375,201.9290008544922,246.4630126953125,284.602783203125,106.17723846435548,323.7353820800781,342.7032470703125,296.2808532714844
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img11877.png,417.9885864257813,154.45460510253906,451.9474487304688,85.74856567382812,,,375.7614280875448,169.80179469674715,365.2155068260074,47.50891922830499,540.7121144566322,57.01755067147667,261.9942321777344,113.34751892089844,142.52570931234732,207.69603169296028,184.24846768046507,37.980599447146574,134.25574159931836,158.46750048980653,328.3640441894531,358.9168701171875
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img11881.png,442.6536865234375,165.36778259277344,465.9072570800781,98.3062744140625,,,388.8143733923803,184.8720703125,397.6946716308594,55.12829208374024,368.1159362792969,108.76983642578124,276.0529637480752,133.44633729506324,,,196.09689533625144,46.61321804982845,141.52850341796875,161.59243774414062,108.4793472290039,472.53607177734375
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img11883.png,425.58990478515625,168.3928985595703,445.84228515625,108.81071472167967,,,392.4145812988281,190.4248962402344,381.9232482910156,51.12125327535296,363.1087233786996,108.51375129171038,279.3719482421875,134.03402709960938,198.64550156696956,56.19108789122584,190.3551393021711,47.29216871054314,136.19802856445312,177.09854125976562,27.461641311645508,471.756103515625
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img11913.png,319.7355041503906,264.8354187011719,313.2659912109375,237.1670379638672,345.5863342285156,197.8921356201172,275.56475830078125,268.1050109863281,329.0683898925781,168.83477783203125,291.7972106933594,170.9764862060547,235.11720275878903,159.1099090576172,163.652099609375,32.55152130126953,223.2867126464844,202.7216339111328,102.16929626464844,156.5278778076172,18.218536376953125,464.7108459472656
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img12688.png,463.5396118164063,159.13671875,491.5084228515625,96.74727630615234,,,424.90423583984375,180.2064208984375,415.79195872248647,51.47147984952471,384.7614440917969,127.79228973388672,300.2125244140625,116.49372100830078,,,,,143.07765197753906,130.38043212890625,58.1303398366847,411.5495042819339
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img12689.png,466.0362243652344,164.15704345703125,488.3731689453125,108.30654907226562,,,425.877685546875,183.93096923828125,425.5536804199219,55.44036102294922,383.08935546875,134.61630249023438,312.1734205588481,111.77786821326596,,,235.84078393042543,30.1725464474664,145.376220703125,137.2165985107422,34.3218879699707,419.3885803222656
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img12701.png,458.3101196289063,186.2447052001953,457.9317932128906,148.84222412109375,,,411.6392517089844,209.53646850585935,409.5504255481861,48.22205754448783,376.8507690429688,136.7044677734375,314.9974975585937,121.16307067871094,239.34997160638363,44.89400307606127,216.25662985758757,43.66977139922062,168.82289123535156,147.0849151611328,19.38089370727539,422.2865295410156
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img13541.png,368.5957946777344,138.02734375,274.1321696962765,70.74952010019024,,,,,154.37594604492188,126.19346618652344,311.5977654265978,56.05535302222211,271.1794738769531,176.85049438476562,309.05767822265625,265.9844665527344,220.0362243652344,115.85411785592872,318.2190246582031,71.15481567382812,62.43724467711206,45.56124800943576
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img13542.png,362.49658203125,133.05076599121094,279.053046458504,65.69814878502507,,,,,153.76536127055476,116.67046795279066,306.5885328767366,45.53645969392778,273.3589172363281,177.2322540283203,308.7611694335937,264.85943603515625,225.94439697265625,118.56240844726562,338.6869201660156,116.68108367919922,52.248934953696335,38.972963942724846
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img13878.png,443.7635192871094,298.8590087890625,416.6197204589844,282.5591125488281,,,,,327.667020616208,119.36197709106636,,,311.3179626464844,237.92007446289065,211.6754913330078,198.79721069335935,342.08792615288405,216.31534613293468,311.287109375,311.6874389648437,550.4175415039062,152.361083984375
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img15153.png,414.5694808658165,323.02584559313755,399.5021445397574,306.4517756344727,,,372.3809391528514,345.6268500822259,376.901140050669,182.8996177607894,358.8203364593983,220.5679585759367,309.09812658340377,259.74303302369003,197.5998377705677,244.675696697631,345.25973376594527,264.26323392150766,288.0038557269213,310.97197653229034,376.901140050669,45.78685719365308
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img15453.png,210.95315551757807,209.7583770751953,,,187.5514113669809,268.9786269431528,,,,,,,111.72181701660156,194.7628326416016,155.70658687922355,296.4792856573925,37.00924800013354,123.45511368566248,51.63224411010742,249.2386932373047,268.1473083496094,378.6304626464844
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img15985.png,404.3978469138558,166.58488013692534,401.4710998535156,108.65555572509766,,,387.2510681152344,202.11029052734372,336.8728561313104,84.23842490886761,332.0669518789532,113.59346078549991,325.72979736328125,155.84642028808594,163.2620849609375,192.7738800048828,304.5340270996094,114.22057342529295,302.086669921875,209.9446258544922,179.2014617919922,24.54383659362793
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img16205.png,239.7883794835327,464.6588070580914,209.6537068314149,461.64533979287967,269.9230521356505,408.90966265167344,,,271.42978576825647,336.5864482865905,199.1065714031736,402.8827281212498,187.05270234232648,347.13358371483173,171.98536601626756,222.0746922085426,211.1604404640208,344.12011644962,74.04767989688446,326.03931285834926,318.13852837903914,428.49719987555
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img17240.png,,,,,,,,,80.074614427308,185.91308502600123,,,193.07963687275003,130.16394061958317,217.18737499444435,164.81881416951876,107.19581981421412,69.89459531534726,194.58637050535597,29.212787234988355,57.47360993821962,255.2228321258723
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img17739.png,125.27662340548488,307.9585092670785,57.47360993821962,285.35750477799013,184.03923507711465,298.91810747144325,,,143.35742699675552,327.5460464909552,78.56788079470209,300.42484110404905,128.2900906706966,226.5948931063604,209.6537068314149,185.91308502600123,55.96687630561371,216.04775767811907,81.58134805991392,119.61680519134188,104.1823525490023,402.8827281212498
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img17796.png,255.10003662109372,152.6678924560547,,,,,,,,,549.9325525216077,124.88840058574806,174.23318481445312,101.65691375732422,217.85712560362663,177.90612650953983,81.70159475959895,38.04442021899649,94.46051025390624,115.4754409790039,112.37427520751952,397.0203552246094
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img18247.png,218.69410862705024,384.8019245299792,173.49209964887336,338.09318191919647,259.3759167074094,345.6268500822259,174.99883328147928,380.2817236321614,233.7614449531092,264.26323392150766,,,162.9449642206322,288.370972043202,36.37933908173704,161.80534690430693,178.0123005466911,238.64876216720745,90.6217498555493,304.9450420018668,399.5021445397574,271.7969020845371
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img18658.png,206.1607666015625,156.53570556640625,,,,,206.09597778320312,131.20518493652344,,,,,115.58385467529295,133.37191772460938,134.70105315549688,252.87137374409963,29.581430375583977,59.45820742328681,78.72425842285156,205.2022399902344,364.0847778320313,277.5954895019531
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img19132.png,,,83.08808169251984,286.86423841059604,184.03923507711465,264.26323392150766,,,146.37089426196735,292.8911729410196,71.03421263167263,262.75650028890175,113.22275434463768,207.0073558824837,161.43823058802627,145.2312769456421,42.4062736121607,244.675696697631,28.845670918707583,151.25821147606575,58.98034357082554,472.19247522112096
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img20643.png,248.2478790283203,162.9872283935547,,,186.7607433343552,186.12358552003812,236.47842247789745,149.39404112255255,,,233.91111598741543,79.24553787406086,134.65591430664062,113.1533203125,101.98316955566406,244.8018951416016,,,38.04859924316406,159.83351135253906,275.5948791503906,334.66607666015625
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img20648.png,260.1014709472656,162.11990356445312,273.6112976074219,90.75469207763672,,,234.9318088608137,170.08905029296875,,,240.6317926729137,39.18637596722306,133.71148681640625,119.86888885498048,81.2377965298279,195.2400086888009,,,33.91590881347656,158.85260009765625,273.72265625,331.78839111328125
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img20649.png,264.7986755371094,161.37521362304688,282.239501953125,89.39776611328125,,,237.54820251464844,174.08596801757812,,,238.2175445556641,33.80282211303711,140.1653289794922,119.72748565673828,,,,,35.19496154785156,152.68553161621094,271.1098022460937,333.7770690917969
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img21262.png,105.5609893798828,376.6914367675781,45.90826797485352,373.1110229492188,165.063232421875,350.085693359375,,,182.9289703369141,307.6385803222656,74.55875396728516,312.9488220214844,119.66065216064452,232.4510498046875,174.28622436523438,140.0177764892578,37.988426208496094,214.3627471923828,118.93323516845705,112.52125549316406,28.708627700805664,334.2951354980469
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img21263.png,105.55116271972656,376.4969177246094,46.57433319091797,371.15826416015625,163.91029357910156,349.7369079589844,49.70663189889058,298.8559003575885,182.43690490722656,307.73193359375,73.58678436279297,313.0531311035156,119.22044372558594,236.06185913085935,182.86561584472656,168.50592041015625,35.46061325073242,215.6853790283203,132.36058044433594,110.47673034667967,20.139623641967773,301.3512878417969
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img21448.png,506.6736755371094,181.6392059326172,524.9002075195312,129.3368682861328,,,469.6970520019531,200.02069091796875,461.4769788173359,41.9284463952614,439.3247985839844,121.2048568725586,360.9996032714844,150.13131713867188,256.3514976564257,72.37132950918476,292.4206160105914,81.7644026775672,215.5698089599609,186.4814300537109,195.5615234375,491.5037536621094
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img21853.png,443.19741988532826,217.55449131072496,447.7176207831461,178.37941686297177,,,417.5829481310283,252.2093648606605,256.36244944219754,109.0696697631006,404.0223454375752,155.77841237388338,354.30013556158065,205.50062224987775,221.707575892262,229.60836037157208,336.2193319703099,133.177407884795,333.2058647050982,291.3844393084138,604.417918574159,181.39288412818348
