scorer,,,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img07722.png,708.6913452148438,818.524169921875,,,736.8869731009748,857.0949450637792,,,757.9807383030283,947.628977495506,,,682.3497314453125,900.6463623046875,723.5631103515625,838.4255981445312,558.6066284179688,959.130126953125,573.2897338867188,853.6365356445312,316.43621826171875,926.9533081054688
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img07846.png,882.6676025390625,885.0750122070312,932.9951171875,955.0934448242188,856.2340777377842,860.021348750925,,,824.6350708007812,906.144775390625,802.8958740234375,971.751220703125,771.1844482421875,913.5675048828124,675.90380859375,836.5888061523438,697.0381469726562,969.515869140625,658.22998046875,890.967529296875,406.8927917480469,850.9212646484375
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img07847.png,887.4122314453125,884.69580078125,938.5054931640624,952.1112670898438,858.0607299804688,867.9439697265625,,,822.942001396092,902.391202295194,833.8139909390272,972.6872055189608,773.2240600585938,914.7713012695312,672.9354858398438,834.3895263671875,697.4087524414062,969.011474609375,659.9805297851562,891.5963134765625,407.1518249511719,847.3455810546875
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img08252.png,828.954833984375,793.4520263671875,,,882.2963256835938,823.7544555664062,,,977.0926513671876,944.0348510742188,,,861.1058959960938,910.1773681640624,892.0001220703125,856.8185424804688,773.594482421875,929.5491333007812,780.0130004882812,821.51416015625,557.6167602539062,960.7847900390624
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15299.png,934.5504150390624,478.65283203125,974.0987548828124,444.5281066894531,905.53271484375,516.4889526367188,,,949.951904296875,557.5750732421875,1006.2871227558652,666.439644230483,932.5596313476562,651.4318237304688,834.4972217637064,756.193778707528,1008.1890869140624,731.22314453125,892.8599243164062,778.5280151367188,672.1282348632812,946.7958984375
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15300.png,931.19873046875,469.67193603515625,970.8690185546876,436.1105346679688,904.7738647460938,510.33294677734375,,,949.8847045898438,558.093017578125,1016.5302734375,611.68212890625,931.4383544921876,651.0477294921875,828.561767578125,754.1685180664062,1008.3124389648438,731.399169921875,896.6676635742188,775.5391235351562,680.7467041015625,950.8185424804688
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15667.png,644.0740966796875,147.04380798339844,636.2759399414062,71.763916015625,660.5020751953125,189.4013519287109,,,708.10791015625,198.2997589111328,770.4235229492188,125.63834381103516,804.132080078125,194.29405212402344,817.2177124023438,307.05865478515625,986.2485961914062,195.07554626464844,917.7366943359376,260.69122314453125,1056.0081787109375,526.3099365234375
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15879.png,639.182373046875,360.8931579589844,649.5814208984375,356.2182312011719,698.140625,316.2900695800781,606.1111450195312,294.1902770996094,698.1198120117188,287.6952819824219,637.4058227539062,170.86265563964844,734.72216796875,203.5122833251953,784.7600708007812,286.44256591796875,825.5768432617188,128.33534240722656,852.88671875,197.3571319580078,1056.7845458984375,408.05712890625
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15911.png,735.0689697265625,365.0411376953125,755.8472290039062,354.7530517578125,,,673.08349609375,347.1572570800781,780.6723914822353,268.03270135803643,660.3624267578125,299.68731689453125,721.33935546875,225.84423828125,811.1665649414062,259.62969970703125,718.6097412109375,127.49468231201172,810.7215576171875,140.57528686523438,1047.6239013671875,251.1041717529297
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15915.png,758.582763671875,347.9024353027344,778.9429931640625,334.19854736328125,,,693.9744873046875,339.5702819824219,778.4115600585938,269.01910400390625,658.4972534179688,301.5409545898437,734.5617065429688,215.17955017089844,840.6129760742188,181.3975830078125,718.7669067382812,128.11537170410156,810.0949096679688,124.23633575439452,1052.239013671875,216.2685546875
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15937.png,846.1365966796875,284.7219543457031,892.3038940429688,247.7203521728516,,,789.6318969726562,297.4508972167969,858.690185546875,183.57327270507807,739.6273249761343,280.9357441706227,772.98583984375,195.49139404296875,859.4459838867188,128.4083251953125,719.2468872070312,128.9891815185547,799.787353515625,79.15694427490234,1061.6243896484375,151.34913635253906
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15963.png,900.1558227539062,213.7353057861328,951.713134765625,167.66775512695312,,,846.0883874819344,240.10865281767536,887.8598022460938,137.69287109375,854.6239013671875,222.78836059570312,814.3755493164062,155.40988159179688,850.726318359375,82.9375991821289,714.2465209960938,124.73623657226562,771.052978515625,62.40805435180664,1059.9642333984375,115.63932037353516
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15967.png,906.4850463867188,201.3749542236328,961.3146362304688,147.93267822265625,,,878.2178007583001,217.69682762484803,904.6715087890624,95.62745666503906,855.6225051178527,224.1393699315106,822.953369140625,145.9293212890625,849.3983764648438,81.66082763671875,712.035888671875,124.77009582519533,764.3036499023438,63.13164520263672,1059.386962890625,104.10122680664062
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img15968.png,908.4017944335938,197.8237152099609,964.5236206054688,143.81590270996094,,,878.7598960259954,218.4083430759196,903.0974048077076,91.91562287504524,857.6197974083842,228.6449027962413,824.9052124023438,144.9886932373047,848.9708251953125,82.9223861694336,712.0174560546875,124.71358489990234,760.4803466796875,62.74370956420898,1058.4051513671875,101.04634857177734
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19010.png,894.5061645507812,216.86036682128903,1005.1015014648438,129.45730590820312,,,,,959.1278944070632,112.24385038061224,991.5952758789062,147.2560272216797,902.4951782226562,130.33399963378906,897.9019775390625,66.81841278076172,904.0932006835938,188.7277984619141,786.6009521484375,129.15118408203125,991.45068359375,54.48591995239258
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19018.png,,,998.806884765625,130.6023406982422,,,,,990.1227922880946,120.10661904032328,991.326864729047,143.0541534423828,900.0925903320312,132.25257873535156,897.9970703125,67.81927490234375,903.9096069335938,188.7236175537109,784.5421142578125,129.16244506835938,991.0973510742188,54.79840850830078
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19043.png,906.6368408203124,214.73199462890625,1000.05224609375,161.78346252441406,,,,,988.7433446352538,142.1770725204243,989.1168823242188,157.73289489746094,902.1549682617188,133.7569580078125,897.2883911132812,66.97307586669922,904.148681640625,189.7493133544922,785.207763671875,129.10414123535156,991.4848022460938,54.20281219482422
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19096.png,888.18798828125,217.68646240234372,999.9092407226562,158.7726593017578,,,,,986.1317138671876,141.1610107421875,983.134033203125,156.9342041015625,900.079345703125,135.09750366210938,897.1934814453125,67.32804870605469,905.0173950195312,189.73318481445312,784.8275146484375,130.2657012939453,991.318359375,54.20653533935547
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19123.png,,,997.4441528320312,160.17971801757812,,,,,988.7698974609376,144.82394409179688,984.5093994140624,158.79702758789062,900.0852661132812,135.83323669433594,897.5776977539062,67.58331298828125,904.5616455078124,189.3637237548828,785.7039184570312,130.56430053710938,991.26220703125,54.69181442260742
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19230.png,895.8193359375,213.13726806640625,,,,,,,971.0504995555692,161.52135345216004,975.0656580009938,143.40645798284982,894.0885620117188,140.27027893066406,896.6769409179688,65.99578857421875,903.5169677734376,189.16221618652344,783.6082763671875,130.7853546142578,990.9680786132812,54.821876525878906
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19244.png,860.63134765625,225.0428466796875,973.4408569335938,156.5633544921875,,,,,960.1415405273438,145.07530212402344,960.0845336914062,156.32020568847656,894.9200439453125,139.33929443359375,895.9962768554688,66.61909484863281,904.6276245117188,189.69332885742188,783.0870361328125,130.9700164794922,990.5878295898438,54.80246353149414
labeled-data,FoxP2_122_150622_CONTRA_GP_6-OHDA_comp,img19301.png,887.795166015625,212.7806396484375,981.0540771484376,151.20677185058594,,,,,958.9139661844064,144.74607219622294,961.8081506767747,165.4848920938017,894.4945678710938,138.6044921875,895.4612426757812,67.79457092285156,904.2401123046876,188.0160980224609,783.7448120117188,130.97833251953125,990.648193359375,54.66687774658203
