scorer,,,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor
labeled-data,FoxP2_118_010622_CONTRA_GP_6-OHDAday7_comp,img06531.png,320.6560284160779,114.18728980547304,299.72769086033463,81.29990221787648,,,299.72769086033463,156.04396491695934,251.8914907329216,70.83573344000479,253.3863719869032,111.19752729750962,190.60135931967363,93.25895224972965,141.2702779382788,36.45346459842676,112.86753411262735,162.02348993288604,47.09275893743427,111.19752729750962,30.649065143636108,425.12259063365786
labeled-data,FoxP2_118_010622_CONTRA_GP_6-OHDAday7_comp,img09265.png,328.1304346859862,108.20776478954622,298.23280960635304,90.26918974176648,,,307.20209713024303,154.54908366297775,257.8710157488482,76.8152584559316,253.3863719869032,109.70264604352792,172.66278427189366,102.22823977361963,151.7344467161505,33.46370209046336,115.85729662059066,166.50813369483103,47.09275893743427,106.71288353556474,29.154183889654405,426.6174718876396
labeled-data,FoxP2_118_010622_CONTRA_GP_6-OHDAday7_comp,img10733.png,343.0792472258029,129.1361023452896,344.57412847978446,99.23847726565646,,,310.1918596382063,165.01325244084933,278.7993533045915,72.33061469398649,244.4170844630133,112.69240855149133,195.0860030816185,102.22823977361963,193.59112182763693,36.45346459842676,150.2395654621688,156.04396491695934,69.51597774715924,84.28966472583966,29.154183889654405,381.77103426818974
labeled-data,FoxP2_118_010622_CONTRA_GP_6-OHDAday7_comp,img11990.png,278.7993533045915,182.9518274886292,,,334.1099597019129,157.53884617094104,301.22257211431634,214.34433382224404,278.7993533045915,90.26918974176648,,,242.92220320903164,133.62074610723448,247.40684697097663,31.96882083648165,198.07576558958192,211.35457131428075,151.7344467161505,127.6412210913079,24.66954012770941,374.2966279982815
labeled-data,FoxP2_118_010622_CONTRA_GP_6-OHDAday7_comp,img12216.png,855.8235173415119,135.11562736121618,900.6699549609616,90.26918974176648,,,804.9975547061354,156.04396491695934,794.5333859282639,60.37156466213332,781.0794546424288,118.67193356741792,694.3763419114925,99.23847726565646,649.5299042920428,34.95858334444506,559.8370290531434,138.1053898691796,535.9189289894368,88.77430848778477,366.9973472895093,272.64470272752874
labeled-data,FoxP2_118_010622_CONTRA_GP_6-OHDAday7_comp,img13476.png,888.7109049291082,770.440160303421,950.0010363423564,842.1944604945405,,,890.2057861830899,753.9964665096227,990.362830199861,701.6756226202647,929.072698786613,770.440160303421,960.465205120228,638.890609953035,1045.6734365971824,532.7540409203373,905.1545987229064,508.8359408566307,966.4447301361544,486.41272204690586,1051.652961613109,429.60723439560286
labeled-data,FoxP2_118_010622_CONTRA_GP_6-OHDAday7_comp,img14049.png,926.08293627865,794.3582603671275,1009.7962865016228,809.3070729069441,,,905.1545987229064,768.9452790494393,1030.724624057366,736.0578914618428,958.9703238662462,836.2149354786138,982.8884239299528,737.5527727158244,1044.1785553432007,685.2319288264664,932.0624612945765,707.6551476361913,947.011273834393,571.6209535238604,972.4242551520812,281.6139902514187
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img00588.png,947.121547624339,422.20678696830976,996.9904306858084,434.2962131650296,,,916.8979821325393,391.98322147651015,1024.191639628428,372.3379039068405,980.3674696653186,346.6478732388107,984.9010044890886,289.2230988043914,1046.8593137472778,249.932463665052,933.5209431530292,218.19771989866229,981.8786479399084,141.12762789457315,706.8442019645317,54.99046624294442
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img01474.png,938.054477976799,426.7403217920797,966.7668651940088,443.3632828125696,,,916.8979821325393,390.4720432019202,1022.680461353838,370.8267256322504,984.9010044890886,352.6925863371706,984.9010044890886,296.77899017734137,1046.8593137472778,249.932463665052,928.9874083292592,219.70889817325224,984.9010044890886,150.1946975421131,711.3777367883017,53.47928796835436
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img01599.png,956.1886172718788,467.5421352060092,989.4345393128584,482.6539179519091,,,921.4315169563092,420.6956086937198,1027.213996177608,375.36026045602034,981.8786479399084,352.6925863371707,992.4568958620384,280.1560291568516,1046.8593137472778,246.91010711587197,938.054477976799,221.2200764478423,987.9233610382684,151.70587581670316,718.9336281612516,53.47928796835436
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img02844.png,,,965.2556869194186,976.809213742833,,,,,1001.5239655095784,917.8732610338236,954.6774389972892,919.3844393084136,960.7221520956488,840.8031690297346,1028.725174452198,786.4007511444953,907.8309124849992,781.8672163207253,974.3227565669586,703.2859460420464,802.0484332637006,470.5644917551893
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img07072.png,659.9976754522424,875.5602693453042,638.8411796079827,914.8509044846436,,,694.7547757678119,848.3590604026845,731.0230543579714,957.1638961731632,709.8665585137119,919.3844393084136,786.9366505178009,920.8956175830036,821.6937508333706,996.4545313125028,823.2049291079604,881.6049824436641,921.4315169563092,939.0297568780834,1040.8146006489178,689.6853415707365
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img08404.png,658.4864971776524,849.8702386772745,593.5058313702832,899.739121738744,,,669.0647450997824,861.9596648739944,726.4895195342017,955.6527178985732,685.6877061202722,926.9403306813635,770.3136894973111,932.9850437797236,811.1155029112406,1000.9880661362728,818.6713942841905,887.6496955420241,900.2750211120494,934.4962220543134,1033.258709275968,682.1294501977866
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img11330.png,595.0170096448733,892.183230365794,581.4164051735634,929.9626872305436,,,632.7964665096226,869.5155562469442,672.0871016489623,963.2086092715232,664.5312102760124,889.160873816614,735.5565891817414,922.4067958575936,818.6713942841905,999.4768878616826,800.5372549891108,877.0714476198941,883.6520600915596,919.3844393084136,1039.3034223743275,695.7300546690965
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img11412.png,591.9946530956931,895.205586914974,573.8605138006135,939.0297568780834,,,634.3076447842127,872.5379127961241,676.6206364727323,960.1862527223432,664.5312102760124,889.160873816614,728.0006978087913,923.9179741321836,817.1602160096006,997.9657095870926,794.4925418907508,877.0714476198941,883.6520600915596,920.8956175830036,1039.3034223743275,692.7076981199165
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img12087.png,613.1511489399529,895.205586914974,604.084079292413,920.8956175830036,,,650.9306058047025,860.4484865994043,676.6206364727323,961.6974309969332,664.5312102760124,890.672052091204,759.7354415751811,931.4738655051336,812.6266811858306,997.9657095870926,797.5148984399307,874.0490910707142,885.1632383661497,914.8509044846436,1037.792244099738,688.1741632961465
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img13448.png,598.0393661940532,880.0938041690741,579.9052268989733,913.3397262100536,,,641.8635361571626,861.9596648739944,673.5982799235521,963.2086092715232,664.5312102760124,889.160873816614,747.6460153784612,925.4291524067736,826.2272856571403,997.9657095870926,799.0260767145207,875.5602693453042,882.1408818169698,919.3844393084136,1037.792244099738,691.1965198453265
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img15324.png,666.0423885506023,896.716765189564,658.4864971776524,926.9403306813635,,,700.7994888661717,863.4708431485843,726.4895195342017,951.1191830748032,723.4671629850216,922.4067958575936,803.5596115382907,923.9179741321836,814.1378594604205,976.809213742833,850.40613805058,866.4931996977643,898.7638428374596,970.764500644473,613.1511489399529,1005.5216009600426
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img16401.png,658.4864971776524,899.739121738744,670.5759233743722,940.5409351526736,,,699.2883105915819,858.9373083248145,726.4895195342017,954.1415396239832,721.9559847104317,920.8956175830036,799.0260767145207,922.4067958575936,812.6266811858306,982.8539268411928,847.3837815014001,858.9373083248145,907.8309124849992,967.742144095293,625.2405751366728,1004.0104226854526
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img17681.png,,,619.195862038313,926.9403306813635,,,675.1094581981422,874.0490910707142,724.9783412596116,952.6303613493932,723.4671629850216,914.8509044846436,788.447828792391,916.3620827592335,818.6713942841905,981.342748566603,850.40613805058,860.4484865994043,910.8532690341794,960.1862527223432,635.8188230588028,1007.0327792346326
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img17765.png,596.5281879194631,892.183230365794,557.2375527801237,940.5409351526736,,,625.2405751366728,878.5826258944842,669.0647450997824,982.8539268411928,658.4864971776524,923.9179741321836,729.5118760833816,932.9850437797236,815.6490377350106,981.342748566603,782.4031156940309,874.0490910707142,871.5626338948398,916.3620827592335,666.0423885506023,1004.0104226854526
labeled-data,FoxP2_118_090622_CONTRA_GP_comp,img19932.png,,,190.0212320547581,76.14696208720397,,,253.4907195875373,178.90708475932274,186.9988755055781,106.37052757900368,244.4236499399974,132.06055824703344,167.35355793590838,189.48533268145263,78.19403973509941,166.8176585626029,215.71126272278772,290.73427707898145,88.7722876572293,304.33488155029124,19.258087026090152,44.41221832081442
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img00624.png,330.50556913640605,400.5028890172898,,,,,306.54005955820253,446.936063825059,188.21035601582287,339.09127072314334,237.63921952086756,367.55031334726,227.15430908040355,430.45977599004414,47.41298724387741,550.2873238810614,189.7082003644606,397.5072003200144,143.2750255566914,532.3131916974089,373.9430552468998,767.4747544335304
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img01490.png,273.5874838881728,551.7851682296991,254.1155073558824,550.2873238810614,,,209.1801768967509,566.7636117160763,227.15430908040355,481.3864838437265,192.70388906173605,479.8886394950888,149.26640295124218,473.8972621005379,33.93238810613798,424.4683985954932,159.75131339170628,503.8541490732922,74.37418551935639,559.2743899728878,388.92149873327696,628.1752300102228
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img02376.png,342.48832392550776,512.8412151651186,372.4452108982621,482.88432819236425,,,302.04652651228935,524.8239699542203,275.0853282368105,400.5028890172898,261.60472909907105,484.382172541002,216.66939863993943,454.4252855682476,101.33538379483524,452.9274412196098,239.13706386950523,530.8153473487712,155.2577803457931,566.7636117160763,418.8783857060314,469.4037290546247
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img02735.png,211.9355066062361,393.7262430128612,98.17466735839844,361.73193359375,,,188.55998292831052,388.05419858790776,76.16227966006022,552.8089760088635,71.87639672972591,384.8277732587146,182.47630310058597,466.2542114257813,189.6982879638672,561.1859741210938,44.57735824584961,417.3007507324219,179.0061798095703,415.9235229492188,94.32421112060548,162.98619079589844
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img02769.png,173.2319125294457,345.08264811769425,98.33969509755993,301.6451620072005,,,182.218978621272,367.55031334725993,53.40436463842832,403.4985777145652,89.35262900573355,339.09127072314334,137.28364816214048,410.9877994577538,186.71251166718517,563.767923018801,47.41298724387741,419.97486554958,183.71682296990969,419.97486554958,93.84616205164671,153.3585714920664
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img03157.png,334.9991021823191,505.35199342192993,345.4840126227832,457.420974265523,,,309.535748255478,538.3045690919597,236.1413751722298,399.0050446686521,261.60472909907105,496.3649273301037,200.19311080492457,472.39941775190016,78.86771856526946,463.4123516600739,216.66939863993943,533.8110360460465,144.77286990532912,584.7377438997289,418.8783857060314,508.3476821192054
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img03592.png,175.4221649169922,200.91070556640625,106.7433853149414,143.62782287597656,,,197.7530964331263,240.2049865722656,70.73113982246582,232.3316851722761,85.3841552734375,264.2824401855469,132.46585083007812,308.4611511230469,177.35674561152007,487.51322402548135,59.41000712122798,374.5333327443915,147.6609344482422,471.0520324707031,417.8341064453125,599.9520263671875
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img04178.png,200.19311080492457,226.7529445753146,138.7814925107782,165.34132628116822,,,225.65646473176585,258.20767589670663,30.936699408862523,285.1688741721856,122.30520467576332,222.25941152940152,173.2319125294457,303.1430063558382,147.76855860260446,467.9058847059871,131.29227076758957,277.679652428997,227.15430908040355,342.0869594204188,281.0767056313614,38.02455664696231
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img06160.png,242.84347534179688,195.29444885253903,164.0627306917106,80.63882123770941,,,211.95477294921875,156.36253356933594,27.385377608647783,113.80770575132716,127.84920501708984,28.322799682617188,129.75836181640625,179.10641479492188,82.25482177734375,289.80535888671875,146.93109844828246,156.7693385493037,202.9531707763672,289.2943115234375,519.9043579101562,257.3356018066406
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img08233.png,171.73406818080798,232.7443219698655,90.85047335437127,225.2551002266769,219.6650873372149,211.77450108893743,,,120.8073603271256,183.31545846482092,83.36125161118264,165.34132628116822,135.78580381350275,141.3758167029648,194.20173341037375,91.94695319792004,44.41729854660196,207.28096804302425,30.936699408862523,72.47497666562981,114.81598293257468,364.5546246499846
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img08480.png,,,83.36125161118264,100.9340192897464,,,,,90.85047335437127,216.2680341348506,80.36556291390718,69.47928796835436,159.75131339170628,115.91246277612368,197.19742210764912,136.88228365705163,132.7901151162273,50.00731143606413,245.12844126405616,41.020245344237765,17.45610027112309,180.31976976754535
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img09266.png,346.98185697142094,415.481332503667,321.5185030445797,407.9921107604784,379.9344326414507,352.5718698608829,,,361.9603004577981,259.7055202453444,302.04652651228935,372.0438463931731,314.0292813013912,312.1300724476645,206.18448819947548,193.8003689052848,329.0077247877683,262.7012089426198,227.15430908040355,318.1214498422154,418.8783857060314,178.82192541890765
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img10521.png,315.0277099609375,166.91123962402344,,,,,311.02947998046875,134.84654235839844,,,289.6452941894531,82.87566265627083,235.75645446777344,152.33316040039062,217.505425208333,302.5276014221912,158.11665218303472,102.34539448542762,209.7406311035156,231.44505310058597,516.3154296875,132.65452575683594
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img15684.png,200.19311080492457,458.9188186141607,,,182.218978621272,503.8541490732922,,,123.80304902440103,559.2743899728878,,,128.29658207031412,443.9403751277836,149.26640295124218,366.0524689986222,59.39574203297923,502.3563047246545,42.91945419796434,336.095582025868,108.82460553802387,24.543957509222764
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img18142.png,471.3029379083514,189.30683585937172,496.7662918351925,121.90384017067436,,,454.8266500733366,207.28096804302425,351.475390017334,48.5094670874264,420.3762300546691,120.40599582203664,357.4667674118849,150.36288279479095,270.5917951908973,172.83054802435686,405.3977865682919,198.293901951198,358.96461176052264,267.194741988533,486.2813813947287,41.020245344237765
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img18870.png,,,,,,,,,177.7254455753589,142.87366105160254,,,321.5185030445797,135.3844393084139,291.56161607182537,217.76587848348836,,,255.6133517045201,73.97282101426754,105.82891684074843,160.84779323525504
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img19063.png,384.4279656873638,153.3585714920664,391.9171874305524,76.96850971154299,,,369.4495222009866,178.82192541890765,293.0594604204631,54.50084448197708,355.9689230632472,97.93833059247096,300.5486821636516,156.35426018934197,146.27071425396673,138.38012800568936,314.0292813013912,118.9081514733989,218.1672429885772,249.2206098048804,436.8525178896839,494.867082981466
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img20093.png,273.5874838881728,154.85641584070424,285.57023867727446,79.96419840881845,,,249.62197430996923,189.30683585937172,179.22328992399662,54.50084448197708,212.1758655940264,109.92108538157277,152.26209164851764,166.83917062980595,42.91945419796434,123.40168451931208,99.83753944619752,91.94695319792004,44.41729854660196,235.74001066714092,327.5098804391306,319.6192941908531
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img21092.png,373.6488342285156,167.48898315429688,391.8775329589844,96.13899993896484,,,354.1624353148371,167.92769945320833,,,373.0286600958199,102.34397424134865,253.242431640625,113.21665954589844,135.75682460804035,155.82248963007487,,,117.4771957397461,52.607208251953125,61.32925415039063,298.1388854980469
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img21949.png,357.4667674118849,346.580492466332,327.5098804391306,294.15594026401186,366.4538335037113,300.1473176585628,309.535748255478,363.05678030134686,326.01203609049287,219.2637228321261,308.03790390684026,298.64947330992504,273.5874838881728,283.6710298235479,215.17155429130173,168.33701497844368,296.05514911773844,228.2507889239523,198.69526645628684,301.6451620072005,399.40640917374105,160.84779323525504
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img00362.png,258.4237976074219,137.46580505371094,,,,,,,,,,,179.82521057128906,150.452392578125,189.0759311033263,246.56920463622703,101.05045258481232,49.25090673178681,115.51869201660156,201.954345703125,328.11889796929074,369.1122318454157
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img00595.png,110.10409545898438,520.957275390625,40.85273361206055,539.7693481445312,155.42279052734375,497.8501281738281,,,176.4730224609375,500.4019470214844,68.08432006835938,455.988037109375,121.0859375,404.0126037597656,64.18615044327748,267.25431992952394,43.34260559082031,338.4205322265625,125.61137056015492,265.3813340464542,21.60009765625,448.646484375
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img00656.png,138.8372260989379,396.85579359082624,54.4601426730078,387.81539179519086,179.51903417929702,378.7749899995555,,,114.7294879772436,413.4298635494911,45.41974087737242,365.2143873061025,128.2900906706966,306.4517756344727,205.13350593359712,295.9046402062314,43.91300724476662,312.47871016489626,135.82375883372606,185.91308502600123,21.31200275567812,416.4433308147029
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img00876.png,330.19239743988635,291.3844393084138,304.57792568558614,262.75650028890175,,,295.5375238899508,332.0662473887728,253.3489821769857,210.02082314769552,271.42978576825647,282.3440375127784,208.14697319880892,265.7699675541136,80.074614427308,231.115094004178,196.09310413796183,235.6352949019957,162.9449642206322,339.59991555180227,393.47521000933386,163.31208053691284
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img01242.png,212.72833251953125,134.34735107421875,,,,,207.87969725805635,112.7899332798038,,,122.66350104756988,52.77499077371908,124.37289428710938,152.88116455078125,174.97340636666843,264.30913177779155,23.43492126464844,91.35543823242188,117.66552734375,241.03170776367188,400.8151550292969,132.27630615234375
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img01462.png,136.5730438232422,419.56158447265625,84.14900207519531,418.358642578125,186.8558654785156,383.1287536621094,,,235.4160721535269,287.14030005880045,112.91937255859376,340.6899108886719,130.5106658935547,280.93505859375,28.86325893455512,127.51096638908793,48.01261138916027,301.5745759476789,48.15835189819336,220.8456878662109,24.47506280049004,518.7468822649984
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img01678.png,220.00694274902344,171.478759765625,,,,,217.0511474609375,160.2804718017578,,,162.33028988744525,70.79176144506243,120.52709197998048,140.91860961914062,95.592595206328,227.25207248065917,29.37518198353996,58.64051532132504,59.03067779541016,200.7461395263672,299.60406494140625,381.4882507324219
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img02267.png,237.1248016357422,259.3322448730469,208.3600006103516,237.25173950195312,258.73590087890625,211.8343505859375,198.8563690185547,269.20294189453125,245.14459672687383,76.47181765792561,214.4960545117334,172.43952599197974,136.9229736328125,184.9006500244141,32.10298156738281,69.64781188964844,152.96441650390625,159.62754821777344,29.256977081298828,201.0869903564453,54.34330368041992,537.505126953125
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03347.png,272.9365194008624,173.85921596515402,250.335514911774,146.7380105782479,,,242.8018467487445,213.03429041290724,150.89109515978498,42.77338992844148,199.1065714031736,103.04273523267716,165.9584314858439,167.83228143473048,30.352404551313494,151.25821147606575,144.86416062936144,98.52253433485951,110.20928707942583,240.15549579981337,423.6098826614517,332.0662473887728
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03513.png,265.6837158203125,234.01210021972656,251.28794860839844,208.00631713867188,268.77865106309355,172.8137246937864,235.0467071533203,258.6453857421875,245.37374285405255,144.68463747295914,213.29840087890625,107.4849853515625,177.69412231445312,193.01243591308597,45.194271033177984,151.40731759362143,153.71029663085938,106.56717681884766,121.99933624267578,268.920654296875,435.95079851334856,330.64781422434885
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03514.png,265.53912353515625,240.6608428955078,251.965576171875,215.9875946044922,267.9873352050781,178.5482177734375,233.76446533203125,261.1255187988281,253.4003261207954,153.20257761817675,213.2938232421875,107.41233825683594,177.947509765625,195.27590942382807,34.66225465505045,144.81509150757086,154.1767120361328,106.25691986083984,121.85935974121094,269.204833984375,429.1822509765625,334.6104736328125
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03728.png,261.0986022949219,169.38868713378906,,,201.34089302067437,200.04387802150663,,,,,,,186.84593200683597,105.85993194580078,202.60443115234372,164.26023864746094,79.86346435546875,125.7318115234375,115.8007354736328,33.54521179199219,19.337142944335938,281.4603881835937
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03746.png,398.78900146484375,166.27281188964844,424.5496215820313,96.21871185302734,,,357.5982971191406,172.01242065429688,355.014919299148,77.25102340397802,540.8166075556048,134.69175439813648,257.8470764160156,117.57953643798828,117.28722069315268,180.34961111390112,,,111.89743041992188,101.50592041015624,190.5733184814453,349.0296325683594
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img03750.png,452.5861511230469,164.6049041748047,479.7826232910156,109.9573974609375,,,416.229248046875,183.140869140625,417.813232421875,46.90814971923828,377.4447326660156,107.56015014648438,295.844482421875,123.12989044189452,98.88546752929688,111.89378258685748,219.52223222534892,35.7652713915968,143.72369384765625,130.2351531982422,26.708755493164062,409.7223815917969
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05012.png,348.7203674316406,419.1101989746094,314.7286071777344,427.2166137695313,,,,,383.8236999511719,346.33905029296875,295.3475036621094,357.8263244628906,270.71124267578125,278.4194030761719,190.5762939453125,194.9296112060547,211.17367553710935,321.6158752441406,156.88766479492188,272.5975341796875,1057.7781982421875,384.3601684570313
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05013.png,347.8582763671875,419.3055114746094,315.00341796875,427.5588073730469,,,,,382.4885864257813,344.9288330078125,295.6639404296875,358.6241149902344,267.9057312011719,282.21832275390625,190.44422912597656,194.6318359375,201.50038146972656,328.0784912109375,150.43597412109375,271.7694091796875,320.3830428251796,318.04340192133805
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05287.png,337.2632751464844,178.82957458496094,,,267.2337921769313,200.58504212375988,342.193805310282,156.8563914892726,,,,,271.2204284667969,108.73072814941406,243.0068327785675,166.8886750751534,,,175.2394256591797,87.96638488769531,218.3571815661577,342.4859195308089
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img05515.png,,,75.55441352949038,106.056202497889,159.93149695542036,197.96695408684832,,,71.03421263167263,176.87268323036585,45.41974087737242,90.98886617182984,144.86416062936144,101.53600160007112,217.18737499444435,145.2312769456421,54.4601426730078,65.37439441752986,123.76988977287895,29.212787234988355,22.81873638828404,267.2767011867195
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img06525.png,,,,,174.99883328147928,202.4871549846661,,,96.64868438597284,208.5140895150896,,,167.46516511844982,124.13700608915951,223.21430952486787,133.177407884795,48.43320814258425,119.61680519134188,117.74295524245532,30.71952086759416,19.805269123072208,286.86423841059604
labeled-data,FoxP2_118_130622_L-DOPA_CONTRA_GP_comp,img06848.png,164.451697853238,464.6588070580914,132.81029156851423,455.6184052624561,232.25471132050325,442.057802569003,,,221.707575892262,422.4702653451265,167.46516511844982,414.936597182097,191.5729032401441,365.2143873061025,159.93149695542036,211.52755678030144,244.30858038135045,304.9450420018668,120.75642250766714,335.07971465398464,355.80686919418656,282.3440375127784
