scorer,,,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img03166.png,880.5361328125,204.9434051513672,,,870.0941772460938,155.5698699951172,,,909.0482177734376,107.8296356201172,1010.0106811523438,113.40396881103516,948.9939575195312,180.4115753173828,906.7683715820312,273.28338623046875,1039.23876953125,188.9691619873047,997.859130859375,313.7410583496094,971.3682861328124,622.0711669921875
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img03278.png,567.4159995999822,205.90573655125436,561.3772126909345,187.78937582411083,629.3135654177223,245.157851460065,,,661.0171966902232,204.39603982399228,695.7402214172481,110.79484273375124,765.186270871298,174.2021052787533,884.4523123249922,264.78390891447043,919.175337052017,118.34332637006104,907.0977632339216,214.963916914826,967.4856323243996,474.6317540038818
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img03374.png,131.6588134765625,122.03158569335938,79.94035339355469,60.474708557128906,165.9832763671875,151.3777313232422,,,152.4683638805442,120.20730811302656,231.00669860839844,43.70710372924805,290.664794921875,103.80489349365234,384.0071716308594,147.88583374023438,399.4316711425781,45.56991195678711,449.9889526367188,123.3131866455078,701.0006713867188,247.43307495117188
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img03804.png,945.3463134765624,412.84576416015625,1007.5459594726562,415.8973388671875,,,900.4480590820312,387.46435546875,990.30712890625,244.58853149414065,939.6900024414062,367.09228515625,912.1828002929688,266.9421081542969,876.1919685986695,142.84860541599176,814.5582885742188,261.0889892578125,784.4596557617188,165.11788940429688,518.088623046875,70.20075225830078
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img03805.png,944.38330078125,415.6312255859375,1007.1709594726562,422.8882446289063,,,900.9556884765624,391.47412109375,990.28857421875,244.67306518554688,949.6478881835938,379.7169799804688,914.509765625,268.45001220703125,878.0887451171875,153.3043670654297,814.3912353515625,260.92431640625,786.2728271484375,167.0557861328125,521.6426391601562,79.35047912597656
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img05593.png,667.0559835992711,849.0365423648459,635.3523523267701,876.211083455561,,,700.269311599034,829.4104849104406,715.3662788716537,960.7541001822304,725.9341559624871,904.8953212735382,798.3995988710609,932.0698623642534,863.3165581433249,990.9480347274696,808.9674759618946,862.6238129102035,928.2335174155888,919.9922885461576,1050.5189523238068,663.3438449116259
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img06697.png,177.91424396639854,207.41543327851616,112.99728469413458,163.63422818791958,,,199.0499981480658,240.6287612782792,90.35183378520526,174.2021052787533,137.15243233032584,166.65362164244343,119.03607160318234,252.7063350963748,54.11911233091837,230.06088418744548,168.8560636028268,266.2936056417324,90.35183378520526,381.0305569136408,152.24939960294537,672.4020252751975
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img06712.png,186.97242432997015,214.963916914826,,,,,211.12757196616144,260.2548187326845,116.01667814865846,175.7118020060152,128.0942519667541,175.7118020060152,131.11364542127797,239.11906455101723,55.62880905818042,236.09967109649332,173.3851537846126,266.2936056417324,93.37122723972914,378.0111634591168,150.7397028756834,672.4020252751975
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img06716.png,186.97242432997015,219.4930070966118,122.05546505770631,180.24089218780105,,,202.0693916025898,260.2548187326845,103.93910433056284,187.78937582411083,155.26879305746922,180.24089218780105,126.58455523949216,246.66754818732693,55.62880905818042,233.08027764196936,168.8560636028268,269.31299909625625,91.8615305124672,381.0305569136408,153.75909633020729,673.9117220024594
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img06847.png,191.930419921875,207.4488067626953,134.69070434570312,160.7480926513672,,,206.1558990478516,249.3891143798828,119.3340846049457,197.11697911603687,163.05023193359375,173.54908752441406,128.93077087402344,227.77330017089844,52.47574615478516,217.30992126464844,166.9506378173828,250.8136444091797,91.91096496582033,352.6134338378906,149.72584533691406,653.3847045898438
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07028.png,199.0499981480658,361.40449945923535,,,,,188.4821210572321,378.0111634591168,,,94.88092396699108,246.66754818732693,167.34636687556485,314.6039009141149,58.6482025127043,231.57058091470745,171.87545705735067,267.8033023689943,120.54576833044428,371.972376550069,144.7009159666355,690.518386002341
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07036.png,197.02951049804688,346.1453857421875,,,,,,,,,93.30237579345705,232.6443023681641,165.9390106201172,299.76544189453125,63.821380615234375,222.5792999267578,168.30557250976562,251.77882385253903,122.09579467773438,356.8148803710937,131.8445587158203,674.1255493164062
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07037.png,195.93116760253903,345.9242858886719,145.9913465202403,385.5157514799595,182.96263052704137,359.3866570162994,,,,,93.47803497314464,228.68324175003488,165.98800659179688,299.8871154785156,56.65875625610352,241.3949279785156,168.2984619140625,251.6944732666016,123.01934814453124,356.7131652832031,130.39059448242188,674.5413818359375
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07040.png,199.5245361328125,337.0954284667969,,,186.13032496811047,356.60209620834496,,,,,90.87610626220705,229.1788024902344,166.6332550048828,303.4218444824219,50.45696258544922,319.9331970214844,167.3980255126953,251.46942138671875,133.35728454589844,366.5808410644531,109.7220687866211,673.022216796875
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07041.png,206.56944274902344,329.71502685546875,,,188.67710876464844,359.9579162597656,,,,,89.7847900390625,228.3989715576172,166.3583984375,303.2461853027344,41.92562949154615,329.17763151466136,167.74267578125,250.64768981933597,139.6001739501953,366.69677734375,108.8927993774414,674.0033569335938
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07907.png,902.5686730521358,347.8172289138778,959.93714868809,368.9529830955452,,,870.8650417796347,331.21056491399634,1008.2474439604724,297.9972369142333,944.8401814154704,320.64268782316265,946.3498781427325,255.72572855089868,1020.325017778568,192.31846600589665,882.9426155977302,254.21603182363677,872.3747385068965,118.34332637006104,584.0226635998637,47.387580188749325
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07977.png,834.6323203253477,642.2080907299585,890.49109923404,693.5377794568649,,,813.4965661436803,612.0141561847195,916.1559435974932,519.9226558217404,854.2583777797532,612.0141561847195,875.3941319614206,510.8644754581686,961.4468454153516,470.1026638220959,854.2583777797532,338.75904855030603,901.0589763248736,347.8172289138778,762.1668774167741,104.75605582470348
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07980.png,830.103230143562,660.3244514571019,879.9232221432063,720.71232054758,,,813.4965661436805,636.1693038209107,923.7044272338028,589.3687052757901,849.7292875979673,612.0141561847195,893.5104926885639,522.9420492762642,975.0341159607092,468.592967094834,843.6905006889195,367.4432863682831,899.5492795976116,370.4626798228071,771.2250577803458,137.96938382446638
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img07981.png,828.5935334162999,666.3632383661497,875.3941319614206,729.7705009111517,,,813.4965661436805,645.2274841844824,925.214123961065,619.5626398210292,851.2389843252294,607.4850660029335,888.9814025067782,535.0196230943599,972.0147225061854,467.083270367572,837.6517137798718,400.6566143680461,892.0007959613021,368.9529830955452,775.7541479621317,134.9499903699425
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img08399.png,775.7541479621317,877.7207801828231,805.9480825073707,939.6183460005632,,,777.2638446893935,838.4686652740123,867.8456483251108,907.914714728062,793.870508689275,864.1335096374655,873.8844352341586,827.9007881831786,950.878968324518,856.5850260011557,849.7292875979673,755.435345274605,961.4468454153516,713.1638369112702,1006.7377472332104,417.2632783679276
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img09457.png,685.0983276367188,743.7551879882812,680.2666015625,774.8404541015625,,,733.1478271484375,729.1094970703125,776.2798461914062,878.0133666992188,770.623779296875,767.050048828125,843.2337036132812,802.4685668945312,945.049072265625,844.728271484375,849.1881713867188,736.1343383789062,960.3320922851562,728.5764770507812,1029.929213364615,442.8435725045896
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img09459.png,676.28271484375,736.9531860351562,670.79638671875,770.12158203125,,,724.7479248046875,723.993896484375,776.7844848632812,877.8839111328125,766.6574096679688,765.0887451171875,833.4561767578125,800.9843139648438,944.8468017578124,846.64306640625,849.612548828125,735.97607421875,956.171142578125,736.6920166015625,1033.330078125,455.0714111328125
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img09484.png,1039.35400390625,535.9758911132812,596.3222045898438,709.4923095703125,1041.29150390625,530.9553833007812,686.6311645507812,686.123779296875,690.720947265625,797.60302734375,749.8470458984375,750.49072265625,794.6376953125,783.8564453125,854.2022705078125,880.6824340820312,852.8900756835938,736.33154296875,932.539306640625,791.531005859375,1038.9810791015625,532.0615234375
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img09646.png,,,220.97674560546875,881.2018432617188,,,297.37127685546875,811.2218627929688,289.0532531738281,919.8011474609376,350.17608642578125,857.8326416015625,399.2874145507813,865.538330078125,472.8848876953125,935.9298706054688,432.23834228515625,815.0926513671875,540.9826049804688,844.2267456054688,793.994873046875,670.228271484375
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img10130.png,189.99181778449417,743.3577714565092,140.17182578484972,719.2026238203181,,,217.1663588752093,752.4159518200811,106.9584977850867,841.4880587285362,180.9336374209224,821.8620012741308,197.54030142080387,873.1916900010372,155.26879305746922,954.7153132731826,280.5736214202112,862.6238129102035,291.1414985110449,969.8122805458022,588.5517537816496,932.0698623642534
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11208.png,171.87545705735067,621.0723365482911,122.05546505770631,619.5626398210293,,,214.1469654206853,651.2662710935302,119.03607160318234,684.4795990932932,189.99181778449417,708.6347467294844,171.87545705735067,775.0614027290103,132.6233421485399,870.1722965465134,279.0639246929493,859.6044194556796,217.1663588752093,912.443804909848,517.5960076003379,993.9674281819936
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11462.png,,,88.84213705794332,50.4069736432732,,,176.4045472391366,133.44029364268044,57.13850578544236,118.34332637006104,135.6427356030639,118.34332637006104,112.99728469413458,184.76998236958696,57.13850578544236,239.11906455101723,176.4045472391366,245.157851460065,106.9584977850867,344.7978354593539,155.26879305746922,639.1886972754346
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11694.png,328.88391669259374,234.5899743692314,328.88391669259374,189.2990725513728,,,295.67058869283085,275.3517860053041,263.9669574203298,211.9445234603021,279.0639246929493,222.51240055113576,193.01121123901805,195.33785946042065,168.8560636028268,121.36271982458491,134.13303887580196,245.15785146006488,67.70638287627594,153.066351097086,25.43487451294129,445.9475161859047
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11697.png,333.4130068743796,222.51240055113576,324.3548265108079,177.22149873327714,,,307.7481625109264,269.31299909625625,263.9669574203298,171.1827118242294,279.0639246929493,219.4930070966118,196.03060469354196,198.35725291494447,176.4045472391366,118.34332637006104,129.60394869401603,249.6869416418509,72.23547305806187,160.61483473339558,22.415481058417413,450.4766063676906
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11714.png,384.742695601286,198.35725291494447,405.8784497829533,151.55665436982397,,,354.54876105604694,233.08027764196936,336.43240032890344,134.9499903699425,276.0445312384254,217.98331036934985,245.8505966931864,174.20210527875315,177.91424396639854,118.34332637006104,224.714842511519,239.11906455101723,111.48758796687264,190.8087692786347,25.43487451294129,473.1220572766198
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11717.png,395.3105726921197,202.88634309673037,417.95602360104897,156.08574455160988,,,362.09724469235664,225.5317940056597,339.45179378342743,133.44029364268044,282.0833181474733,214.963916914826,273.0251377839015,178.73119546053908,174.89485051187455,115.32393291553716,220.1857523297332,234.5899743692314,114.50698142139652,186.2796790968489,25.43487451294129,468.592967094834
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11718.png,396.8202694193816,202.88634309673037,425.5045072373588,156.08574455160988,,,368.1360316014045,231.57058091470745,339.45179378342743,134.9499903699425,289.631801783783,210.43482673304013,268.4960476021156,172.69240855149133,173.3851537846126,119.85302309732288,218.67605560247125,231.57058091470745,125.0748585122302,186.2796790968489,25.43487451294129,461.0444834585242
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11719.png,402.8590563284295,202.88634309673037,433.0529908736684,153.066351097086,,,372.6651217831904,233.08027764196936,339.45179378342743,127.40150673363269,325.86452323806986,201.3766463694684,265.4766541475917,171.1827118242294,171.87545705735067,116.833629642799,220.1857523297332,234.5899743692314,125.0748585122302,183.26028564232504,23.925177785679352,461.0444834585242
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11720.png,407.3881465102153,201.3766463694684,440.6014745099782,154.57604782434782,,,380.21360541950014,231.57058091470745,334.9227036016415,131.93059691541862,351.52936760152306,190.8087692786347,280.5736214202112,181.75058891506308,174.89485051187455,116.833629642799,218.67605560247125,233.08027764196936,132.6233421485399,183.26028564232504,26.94457124020323,451.9863030949525
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11723.png,419.4657203283108,202.88634309673037,455.6984417825978,153.066351097086,,,393.8008759648577,222.51240055113576,342.4711872379513,131.93059691541862,387.7620890558098,178.73119546053908,288.12210505652104,174.2021052787533,177.91424396639854,119.85302309732288,218.67605560247125,236.09967109649332,143.1912192393736,189.2990725513728,25.43487451294129,451.9863030949525
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11725.png,428.52390069188266,210.43482673304013,470.7954090552172,151.55665436982397,,,399.8396628739055,225.5317940056597,342.4711872379512,130.4209001881568,402.8590563284295,177.22149873327714,291.1414985110449,172.69240855149133,203.57908832985171,107.7754492792276,220.1857523297332,231.57058091470745,155.26879305746922,183.26028564232504,26.94457124020323,442.9281227313808
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11746.png,446.64026141902616,175.71180200601532,482.87298287331294,109.2851460064894,,,427.0142039646206,193.8281627331586,378.7039086922382,107.77544927922736,411.9172366920012,181.75058891506308,325.86452323806986,163.63422818791958,250.3796868749722,86.63969509755998,218.67605560247125,228.55118746018357,173.3851537846126,165.14392491518151,25.43487451294129,421.7923685497135
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11748.png,460.2275319643835,162.12453146065764,490.4214665096228,97.20757218839368,,,437.5820810554543,190.8087692786347,405.8784497829533,100.22696564291756,408.8978432374773,172.69240855149133,316.8063428744981,159.10513800613376,254.90877705675803,86.63969509755998,223.20514578425707,230.06088418744548,180.9336374209224,165.14392491518151,23.925177785679352,417.2632783679276
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11753.png,488.91176978236047,150.04695764256212,519.1057043275997,88.14939182482203,,,466.2663188734315,183.26028564232504,431.5432941464063,88.14939182482203,405.8784497829533,177.22149873327714,350.0196708742611,154.57604782434782,256.4184737840201,89.65908855208386,245.8505966931864,228.55118746018357,196.03060469354196,168.1633183697055,28.45426796746517,400.6566143680461
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11767.png,571.9450897817682,156.08574455160988,605.158417781531,92.67848200660774,,,537.2220650547432,189.2990725513728,479.85358941878906,89.65908855208386,519.1057043275997,162.12453146065764,427.0142039646206,142.4984740062523,271.5154410566396,79.09121146125017,359.0778512378328,205.90573655125425,268.4960476021156,165.14392491518151,75.25486651258575,367.4432863682831
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img11776.png,617.2359915996266,175.7118020060152,659.5074999629613,110.79484273375124,,,587.0420570543876,195.33785946042065,487.4020730550986,86.63969509755998,567.4159995999822,157.5954412788717,466.2663188734315,145.5178674607762,434.5626876009304,57.955457279583015,359.0778512378328,205.90573655125425,334.9227036016415,131.93059691541862,108.46819451234865,313.09420418685283
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img12514.png,668.565680326533,817.332911092345,627.8038686904603,883.7595670918708,,,653.4687130539136,818.8426078196069,753.1086970532023,951.6959198186588,707.8177952353439,927.5407721824674,760.6571806895121,862.6238129102035,875.3941319614206,876.211083455561,727.4438526897492,842.9977554557981,840.6711072343957,762.9838289109147,861.806861416063,459.5347867312622
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img12540.png,674.6044672355807,864.1335096374655,671.5850737810568,923.0116820006816,,,685.1723443264144,830.9201816377026,771.2250577803458,942.6377394550872,703.2887050535579,900.3662310917523,771.2250577803458,868.6625998192513,872.3747385068965,871.6819932737753,728.9535494170112,842.9977554557981,846.7098941434434,743.3577714565092,830.103230143562,441.4184260041188
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img12650.png,682.1529508718908,856.5850260011557,695.7402214172481,909.424411455324,,,691.2111312354624,815.823214365083,728.9535494170112,923.0116820006816,715.3662788716537,901.8759278190144,784.8123283257033,858.0947227284178,870.8650417796347,870.1722965465133,728.9535494170112,842.9977554557981,852.7486810524912,743.3577714565092,799.909295598323,445.9475161859047
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img12662.png,685.1723443264144,856.5850260011558,704.79840178082,910.934108182586,,,692.7208279627242,811.2941241832972,741.0311232351065,913.95350163711,722.9147625079635,892.8177474554427,781.7929348711795,855.0753292738937,870.8650417796347,871.6819932737753,727.4438526897492,846.017148910322,852.7486810524912,744.8674681837713,804.4383857801087,450.4766063676906
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img12700.png,674.6044672355807,842.9977554557981,673.0947705083189,897.3468376372284,,,685.1723443264146,803.7456405469874,756.1280905077264,894.3274441827045,716.8759755989155,874.7013867282992,781.7929348711795,844.5074521830602,875.3941319614206,874.7013867282992,731.9729428715349,844.5074521830602,848.2195908707052,744.8674681837713,798.3995988710609,436.889335822333
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img12800.png,,,,,,,,,839.1614105071336,957.7347067277066,765.186270871298,954.7153132731826,799.909295598323,856.5850260011557,872.3747385068965,868.6625998192513,725.9341559624871,844.5074521830602,831.612926870824,737.3189845474615,798.3995988710609,442.9281227313808
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img12900.png,869.3553450523726,785.629279819844,955.408058506304,772.0420092744864,882.9426155977302,776.5710994562722,,,991.6407799605907,871.6819932737753,,,914.6462468702316,871.6819932737753,908.6074599611836,855.0753292738938,875.3941319614206,959.2444034549684,798.3995988710609,861.1141161829416,591.5711472361735,627.111123457339
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13000.png,895.0201894158259,755.435345274605,919.1753370520172,759.9644354563908,839.1614105071336,779.5904929107962,,,898.0395828703498,842.9977554557981,952.38866505178,849.0365423648459,860.297164688801,883.7595670918708,831.612926870824,808.2747307287733,881.4329188704684,950.1862230913968,739.5214265078447,915.463198364372,431.54329414640654,876.211083455561
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13100.png,,,704.79840178082,698.0668696386508,715.3662788716537,761.4741321836527,780.2832381439174,695.0474761841268,778.7735414166556,759.9644354563908,805.9480825073707,725.241410729366,839.1614105071336,821.8620012741308,781.7929348711795,852.0559358193699,910.1171566884452,880.740173637347,830.103230143562,953.2056165459207,522.1250977821236,993.9674281819936
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13200.png,,,609.687507963317,744.8674681837713,,,697.2499181445102,708.6347467294844,683.6626475991526,787.1389765471058,742.5408199623686,743.3577714565092,772.7347545076078,794.6874601834156,734.992336326059,859.6044194556796,861.806861416063,784.119583092582,848.2195908707052,913.95350163711,567.4159995999822,995.4771249092552
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13300.png,,,567.4159995999822,775.0614027290103,,,639.881442508556,726.7511074566278,662.5268934174852,821.8620012741308,679.1335574173667,778.0807961835342,756.1280905077264,814.3135176378211,730.4632461442731,864.1335096374655,863.3165581433249,782.6098863653201,860.297164688801,912.443804909848,584.0226635998637,993.9674281819936
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13919.png,531.0704956054688,357.6092224121094,532.4527587890625,364.980712890625,479.3147888183594,456.69238351104457,572.4594116210938,457.44970703125,432.9665832519531,507.552490234375,541.7283325195312,477.9488525390625,527.3675537109375,543.9959716796875,478.4898681640625,615.1181030273438,607.1050415039062,603.5962524414062,583.8754272460938,690.7476196289062,680.2811279296875,944.6135864257812
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13924.png,547.9550170898438,324.2056884765625,540.4503784179688,326.8654479980469,,,570.8119506835938,424.1059875488281,492.84613037109375,396.0350036621094,542.5386962890625,476.8191223144531,519.8981323242188,517.2936401367188,470.2022399902344,583.8619384765625,604.908447265625,603.5422973632812,551.23828125,675.7822265625,664.6971435546875,911.5118408203124
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13937.png,549.4945068359375,254.84957885742188,577.8756713867188,246.04312133789065,502.2265319824219,341.31817626953125,,,503.1942443847656,362.2672119140625,598.7234497070312,343.7880249023437,523.235595703125,468.0084838867188,459.0698547363281,568.7743530273438,581.9569091796875,535.224609375,529.9161376953125,606.8129272460938,603.8200073242188,848.5935668945312
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img13947.png,,,595.4651489257812,160.22230529785156,,,616.2672864616466,263.88221286668727,548.9122314453125,226.54624938964844,615.6792602539062,279.0442810058594,550.75146484375,345.7934265136719,482.027099609375,411.5613708496094,589.0772094726562,467.7966613769531,520.9773559570312,497.2057800292969,509.5779113769531,743.906982421875
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14152.png,,,558.3578192364106,427.83115545876126,656.4881065084375,411.2244914588798,596.1002374179594,337.2493518230441,642.9008359630794,396.1275241862603,630.8232621449841,343.288138732092,689.7014345082004,305.54572055054314,798.3995988710609,279.88087618708994,686.6820410536765,189.2990725513728,781.7929348711795,171.1827118242294,543.260851963791,42.85849000696339
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14200.png,516.0863108730758,343.288138732092,532.6929748729573,338.75904855030603,581.0032701453398,370.4626798228071,,,651.9590163266515,367.4432863682831,568.9256963272443,261.7645154599465,671.5850737810568,269.31299909625625,751.5990003259404,307.0554172778051,686.6820410536765,189.2990725513728,792.3608119620131,186.2796790968489,611.1972046905788,53.42636709779708
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14380.png,217.6579132080078,251.01449584960935,154.75115966796875,271.251708984375,203.3494873046875,271.0783386230469,,,135.61306762695312,252.7522430419922,,,184.8012542724609,194.81402587890625,120.84169006347656,170.67300415039062,196.2684326171875,88.1104507446289,242.80831909179688,157.71693420410156,549.6989135742188,199.91009521484372
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14491.png,220.1857523297332,344.7978354593539,173.3851537846126,368.9529830955452,250.3796868749722,311.5845074595909,,,173.3851537846126,307.0554172778051,117.5263748759204,237.6093678237553,197.54030142080387,205.90573655125425,229.2439326933049,237.6093678237553,193.01121123901805,101.7366623701796,292.65119523830685,125.89181000637086,599.1196308724833,45.87788346148727
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14498.png,197.22686767578125,326.1327209472656,145.8224639892578,333.42547607421875,234.56483459472656,296.798828125,,,170.84413146972656,274.2572631835937,114.27542877197266,221.78005981445312,194.38546752929688,185.584716796875,226.58290100097656,220.6890563964844,191.2448883056641,84.64099884033203,292.046875,106.79852294921876,597.8887939453125,31.210844039916992
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14578.png,139.20657348632812,782.64453125,90.8720474243164,838.2906494140625,161.217529296875,737.5639038085938,,,115.08460998535156,698.8582153320312,47.149539947509766,729.8125610351562,91.09217834472656,616.282958984375,142.20103454589844,566.2595825195312,39.29153060913086,435.9772644042969,130.3330535888672,465.5919189453125,249.8070792878881,281.27164519215194
labeled-data,FoxP2_118_190522_CONTRA_GP_comp,img14750.png,222.1134796142578,775.0357666015625,,,246.4842071533203,792.2987060546875,180.78707885742188,766.556884765625,230.8981170654297,869.9761352539062,,,176.90576171875,825.4495849609375,146.8704376220703,855.4546508789062,36.249114990234375,822.89404296875,121.2139892578125,766.166748046875,124.3583984375,495.3433227539063
