scorer,,,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor,Victor
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img06160.png,242.84347534179688,195.29444885253903,164.0627306917106,80.63882123770941,,,211.95477294921875,156.36253356933594,27.385377608647783,113.80770575132716,127.84920501708984,28.322799682617188,129.75836181640625,179.10641479492188,82.25482177734375,289.80535888671875,146.93109844828246,156.7693385493037,202.9531707763672,289.2943115234375,519.9043579101562,257.3356018066406
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img08233.png,171.73406818080798,232.7443219698655,90.85047335437127,225.2551002266769,219.6650873372149,211.77450108893743,,,120.8073603271256,183.31545846482092,83.36125161118264,165.34132628116822,135.78580381350275,141.3758167029648,194.20173341037375,91.94695319792004,44.41729854660196,207.28096804302425,30.936699408862523,72.47497666562981,114.81598293257468,364.5546246499846
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img08480.png,,,83.36125161118264,100.9340192897464,,,,,90.85047335437127,216.2680341348506,80.36556291390718,69.47928796835436,159.75131339170628,115.91246277612368,197.19742210764912,136.88228365705163,132.7901151162273,50.00731143606413,245.12844126405616,41.020245344237765,17.45610027112309,180.31976976754535
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img09266.png,346.98185697142094,415.481332503667,321.5185030445797,407.9921107604784,379.9344326414507,352.5718698608829,,,361.9603004577981,259.7055202453444,302.04652651228935,372.0438463931731,314.0292813013912,312.1300724476645,206.18448819947548,193.8003689052848,329.0077247877683,262.7012089426198,227.15430908040355,318.1214498422154,418.8783857060314,178.82192541890765
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img10521.png,315.0277099609375,166.91123962402344,,,,,311.02947998046875,134.84654235839844,,,289.6452941894531,82.87566265627083,235.75645446777344,152.33316040039062,217.505425208333,302.5276014221912,158.11665218303472,102.34539448542762,209.7406311035156,231.44505310058597,516.3154296875,132.65452575683594
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img15684.png,200.19311080492457,458.9188186141607,,,182.218978621272,503.8541490732922,,,123.80304902440103,559.2743899728878,,,128.29658207031412,443.9403751277836,149.26640295124218,366.0524689986222,59.39574203297923,502.3563047246545,42.91945419796434,336.095582025868,108.82460553802387,24.543957509222764
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img18142.png,471.3029379083514,189.30683585937172,496.7662918351925,121.90384017067436,,,454.8266500733366,207.28096804302425,351.475390017334,48.5094670874264,420.3762300546691,120.40599582203664,357.4667674118849,150.36288279479095,270.5917951908973,172.83054802435686,405.3977865682919,198.293901951198,358.96461176052264,267.194741988533,486.2813813947287,41.020245344237765
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img18870.png,,,,,,,,,177.7254455753589,142.87366105160254,,,321.5185030445797,135.3844393084139,291.56161607182537,217.76587848348836,,,255.6133517045201,73.97282101426754,105.82891684074843,160.84779323525504
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img19063.png,384.4279656873638,153.3585714920664,391.9171874305524,76.96850971154299,,,369.4495222009866,178.82192541890765,293.0594604204631,54.50084448197708,355.9689230632472,97.93833059247096,300.5486821636516,156.35426018934197,146.27071425396673,138.38012800568936,314.0292813013912,118.9081514733989,218.1672429885772,249.2206098048804,436.8525178896839,494.867082981466
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img20093.png,273.5874838881728,154.85641584070424,285.57023867727446,79.96419840881845,,,249.62197430996923,189.30683585937172,179.22328992399662,54.50084448197708,212.1758655940264,109.92108538157277,152.26209164851764,166.83917062980595,42.91945419796434,123.40168451931208,99.83753944619752,91.94695319792004,44.41729854660196,235.74001066714092,327.5098804391306,319.6192941908531
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img21092.png,373.6488342285156,167.48898315429688,391.8775329589844,96.13899993896484,,,354.1624353148371,167.92769945320833,,,373.0286600958199,102.34397424134865,253.242431640625,113.21665954589844,135.75682460804035,155.82248963007487,,,117.4771957397461,52.607208251953125,61.32925415039063,298.1388854980469
labeled-data,FoxP2_118_100622_6-OHDA_CONT_GP_comp,img21949.png,357.4667674118849,346.580492466332,327.5098804391306,294.15594026401186,366.4538335037113,300.1473176585628,309.535748255478,363.05678030134686,326.01203609049287,219.2637228321261,308.03790390684026,298.64947330992504,273.5874838881728,283.6710298235479,215.17155429130173,168.33701497844368,296.05514911773844,228.2507889239523,198.69526645628684,301.6451620072005,399.40640917374105,160.84779323525504
